	D00035	D00110	D00136	D00195	D00219	D00225	D00227	D00228	D00234	D00252	D00274	D00283	D00293	D00294	D00303	D00319	D00326	D00329	D00331	D00332	D00335	D00336	D00338	D00340	D00345	D00349	D00351	D00354	D00358	D00364	D00367	D00373	D00379	D00380	D00392	D00394	D00418	D00437	D00438	D00451	D00456	D00464	D00474	D00477	D00480	D00495	D00499	D00504	D00512	D00513	D00519	D00521	D00524	D00528	D00530	D00533	D00536	D00537	D00538	D00539	D00542	D00543	D00544	D00545	D00546	D00547	D00548	D00549	D00550	D00552	D00553	D00560	D00563	D00574	D00593	D00594	D00607	D00611	D00615	D00616	D00617	D00618	D00619	D00629	D00631	D00633	D00636	D00638	D00639	D00640	D00642	D00647	D00648	D00649	D00650	D00651	D00654	D00656	D00658	D00677	D00678	D00694	D00697	D00704	D00708	D00709	D00711	D00726	D00732	D00733	D00735	D00738	D00739	D00740	D00741	D00759	D00760	D00761	D00765	D00771	D00775	D00779	D00791	D00798	D00799	D00809	D00812	D00816	D00823	D00831	D00960	D00963	D00964	D01071	D01108	D01111	D01118	D01242	D01243	D01253	D01256	D01275	D01287	D01295	D01350	D01448	D01450	D01453	D01575	D01599	D01603	D01712	D01768	D01799	D01828	D01854	D01969	D02041	D02086	D02087	D02088	D02092	D02098	D02101	D02163	D02173	D02204	D02207	D02234	D02237	D02253	D02261	D02262	D02272	D02347	D02356	D02360	D02362	D02409	D02461	D02485	D02546	D02566	D02630	D02914	D03037	D03180	D03274	D03365	D03450	D03580	D03742	D03826	D03830	D03878	D03991	D04034	D04048	D04370	D04790	D04985	D04999	D05024	D05077	D05156	D05453	D05458	D05461	D06106	D06172
D00798	0.133333	0.297297	0.405405	0.289474	0.297297	0.371429	0.217391	0.5	0.395349	0.375	0.414634	0.53125	0.393939	0.25	0.342105	0.214286	0.411765	0.472222	0.27027	0.151515	0.357143	0.439024	0.388889	0.194444	0.351351	0.177778	0.377778	0.235294	0.228571	0.432432	0.4375	0.961538	0.27027	0.222222	0.090909	0.454545	0.242424	0.186047	0.191489	0.314286	0.411765	0.352941	0.2	0.294118	0.566667	0.121212	0.105263	0.147059	0.25	0.257143	0.194444	0.386364	0.15625	0.176471	0.289474	0.363636	0.162162	0.116279	0.212121	0.090909	0.03125	0.028571	0.0625	0.028571	0.028571	0.055556	0.294118	0.21875	0.4	0.1875	0.272727	0.395349	0.4375	0.228571	0.25	0.475	0.089286	0.181818	0.28	0.435897	0.319149	0.2	0.363636	0.181818	0.447368	0.266667	0.380952	0.318182	0.290323	0.333333	0.3125	0.309524	0.178082	0.128205	0.325	0.3	0.210526	0.277778	0.210526	0.388889	0.416667	0.307692	0.333333	0.060606	0.205882	0.151515	0.387097	0.277778	0.323529	0.307692	0.411765	0.451613	0.371429	0.294118	0.277778	0.189474	0.2	0.266667	0.160714	0.233333	0.242424	0.289474	0.567568	1	0.647059	0.5	0.516129	0.46875	0.4	0.358974	0.230769	0.142857	0.230769	0.162162	0	0.289474	0.484848	0.395349	0.30303	0.424242	0.219512	0.294118	0.411765	0.35	0.034188	0.458333	0.4	0.171429	0.347826	0.263158	0.229167	0.157895	0.289474	0.25	0.297297	0.229508	0.319149	0.371429	0.257143	0.583333	0.242424	0.404762	0.297297	0.202899	0.488372	0.333333	0.135135	0.278689	0.315789	0.156863	0.072727	0.394737	0.265625	0.265625	0.25641	0.340909	0.483871	0.470588	0.243902	0.264151	0.333333	0.105263	0.516129	0.347826	0.192308	0.395349	0.078947	0.354167	0.310345	0.211538	0.212121	0.393939	0.314815	0.333333	0.307692	0.65625	0.314815	0.411765	0.361111	0.152174	0.097561	0.34375	0.391304	0.555556	0.176471	0.323529	0.233333	0.182927	0.075	0.212121
D00799	0.055556	0.238095	0.473684	0.204545	0.238095	0.333333	0.176471	0.485714	0.422222	0.333333	0.44186	0.558824	0.351351	0.222222	0.27907	0.170213	0.485714	0.390244	0.243902	0.166667	0.297872	0.369565	0.421053	0.175	0.317073	0.117647	0.375	0.210526	0.205128	0.425	0.388889	0.617647	0.243902	0.2	0.052632	0.405405	0.216216	0.145833	0.153846	0.25	0.333333	0.282051	0.179487	0.230769	0.457143	0.078947	0.069767	0.131579	0.225	0.230769	0.175	0.354167	0.108108	0.128205	0.261905	0.324324	0.175	0.061224	0.189189	0.081081	0.193548	0.142857	0.1875	0.176471	0.176471	0.2	0.263158	0.162162	0.358974	0.166667	0.243243	0.454545	0.428571	0.205128	0.230769	0.431818	0.101695	0.131579	0.236364	0.363636	0.269231	0.16	0.333333	0.142857	0.372093	0.235294	0.347826	0.377778	0.222222	0.333333	0.264151	0.255319	0.168831	0.116279	0.357143	0.272727	0.282051	0.219512	0.190476	0.285714	0.341463	0.25	0.3	0.083333	0.184211	0.105263	0.305556	0.219512	0.25641	0.27907	0.368421	0.289474	0.405405	0.230769	0.25	0.158416	0.204545	0.269841	0.131148	0.205882	0.323529	0.292683	0.878788	0.647059	1	0.405405	0.5	0.416667	0.514286	0.390244	0.209302	0.106383	0.209302	0.119048	0	0.204545	0.432432	0.333333	0.27027	0.378378	0.173913	0.22807	0.368421	0.348837	0.02459	0.608696	0.358974	0.125	0.346939	0.181818	0.188679	0.116279	0.261905	0.225	0.238095	0.215385	0.294118	0.3	0.230769	0.605263	0.184211	0.431818	0.238095	0.191781	0.658537	0.268293	0.15	0.261538	0.316667	0.145455	0.05	0.325581	0.231884	0.231884	0.232558	0.3125	0.428571	0.384615	0.195652	0.245614	0.454545	0.069767	0.5	0.5	0.157895	0.422222	0.071429	0.326923	0.235294	0.196429	0.2	0.282051	0.271186	0.283019	0.27907	0.461538	0.293103	0.333333	0.261905	0.212766	0.088889	0.236842	0.387755	0.578947	0.142857	0.289474	0.171429	0.216867	0.068182	0.157895
D00809	0.071429	0.257143	0.371429	0.216216	0.189189	0.466667	0.238095	0.375	0.365854	0.428571	0.384615	0.40625	0.5	0.241379	0.424242	0.236842	0.419355	0.53125	0.264706	0.096774	0.292683	0.341463	0.4375	0.181818	0.393939	0.166667	0.288889	0.225806	0.258065	0.441176	0.4	0.46875	0.194444	0.25	0.066667	0.692308	0.15625	0.205128	0.209302	0.354839	0.466667	0.4	0.225806	0.290323	0.653846	0.1	0.117647	0.166667	0.366667	0.290323	0.181818	0.390244	0.178571	0.2	0.323529	0.464286	0.181818	0.1	0.241379	0.103448	0.035714	0.032258	0.071429	0.032258	0.032258	0.0625	0.333333	0.25	0.451613	0.172414	0.310345	0.333333	0.4	0.21875	0.244444	0.341463	0.055556	0.166667	0.363636	0.444444	0.348837	0.219512	0.365854	0.2	0.457143	0.307692	0.384615	0.2	0.333333	0.411765	0.255319	0.307692	0.171429	0.142857	0.25641	0.297297	0.166667	0.2	0.135135	0.314286	0.46875	0.342857	0.375	0.107143	0.193548	0.096774	0.3	0.272727	0.322581	0.342857	0.294118	0.28125	0.294118	0.290323	0.3125	0.159574	0.166667	0.2	0.12963	0.269231	0.233333	0.25	0.35	0.5	0.405405	1	0.72	0.869565	0.40625	0.225	0.257143	0.128205	0.222222	0.147059	0	0.25	0.551724	0.435897	0.344828	0.433333	0.15	0.24	0.333333	0.388889	0.026316	0.294118	0.323529	0.193548	0.414634	0.189189	0.27907	0.176471	0.285714	0.205882	0.294118	0.224138	0.318182	0.333333	0.290323	0.394737	0.275862	0.375	0.294118	0.144928	0.304348	0.257143	0.151515	0.193548	0.290909	0.078431	0.1	0.324324	0.203125	0.203125	0.25	0.341463	0.448276	0.352941	0.27027	0.26	0.333333	0.085714	0.535714	0.288889	0.234043	0.302326	0.088235	0.418605	0.259259	0.134615	0.151515	0.235294	0.218182	0.333333	0.46875	0.484848	0.367347	0.333333	0.285714	0.139535	0.108108	0.258065	0.395349	0.368421	0.142857	0.242424	0.269231	0.148148	0.114286	0.241379
D00812	0.074074	0.228571	0.424242	0.189189	0.194444	0.433333	0.214286	0.387097	0.375	0.5	0.394737	0.419355	0.464286	0.25	0.393939	0.210526	0.482759	0.454545	0.272727	0.137931	0.333333	0.35	0.40625	0.1875	0.451613	0.142857	0.325581	0.233333	0.266667	0.411765	0.413793	0.483871	0.235294	0.258065	0.068966	0.72	0.16129	0.179487	0.159091	0.322581	0.433333	0.366667	0.233333	0.258065	0.615385	0.103448	0.088235	0.214286	0.333333	0.3	0.1875	0.4	0.142857	0.166667	0.333333	0.538462	0.225806	0.075	0.25	0.107143	0.037037	0.033333	0.074074	0.033333	0.033333	0.064516	0.344828	0.214286	0.419355	0.178571	0.321429	0.375	0.464286	0.225806	0.222222	0.35	0.098039	0.172414	0.311111	0.416667	0.295455	0.195122	0.375	0.146341	0.470588	0.32	0.358974	0.232558	0.296296	0.46875	0.234043	0.282051	0.173913	0.181818	0.263158	0.305556	0.171429	0.205882	0.138889	0.285714	0.4375	0.314286	0.387097	0.071429	0.241379	0.137931	0.357143	0.242424	0.290323	0.352941	0.34375	0.25	0.34375	0.258065	0.28125	0.148936	0.168675	0.183333	0.111111	0.28	0.241379	0.257143	0.432432	0.516129	0.5	0.72	1	0.826087	0.466667	0.230769	0.228571	0.075	0.228571	0.117647	0	0.222222	0.571429	0.410256	0.357143	0.5	0.153846	0.22	0.34375	0.361111	0.026549	0.354167	0.333333	0.16129	0.425	0.228571	0.285714	0.147059	0.294118	0.290323	0.264706	0.25	0.325581	0.34375	0.3	0.444444	0.241379	0.384615	0.264706	0.130435	0.372093	0.228571	0.15625	0.196721	0.22807	0.125	0.058824	0.297297	0.151515	0.151515	0.222222	0.35	0.518519	0.363636	0.243243	0.265306	0.341463	0.088235	0.68	0.325581	0.1875	0.309524	0.090909	0.395349	0.269231	0.16	0.136364	0.205882	0.222222	0.311111	0.4375	0.454545	0.346939	0.30303	0.257143	0.170732	0.081081	0.266667	0.404762	0.416667	0.145833	0.25	0.230769	0.15	0.085714	0.206897
D00816	0.074074	0.228571	0.382353	0.189189	0.194444	0.482759	0.214286	0.387097	0.375	0.444444	0.358974	0.419355	0.518519	0.25	0.393939	0.210526	0.482759	0.5	0.272727	0.1	0.333333	0.35	0.451613	0.1875	0.40625	0.142857	0.295455	0.233333	0.225806	0.454545	0.413793	0.4375	0.2	0.21875	0.033333	0.592593	0.16129	0.179487	0.186047	0.28125	0.433333	0.413793	0.233333	0.258065	0.555556	0.066667	0.088235	0.214286	0.37931	0.258065	0.1875	0.365854	0.142857	0.166667	0.333333	0.481481	0.1875	0.075	0.25	0.107143	0.037037	0.033333	0.074074	0.033333	0.033333	0.064516	0.344828	0.214286	0.466667	0.178571	0.321429	0.341463	0.413793	0.225806	0.222222	0.317073	0.076923	0.172414	0.340909	0.378378	0.325581	0.195122	0.341463	0.175	0.428571	0.32	0.358974	0.204545	0.296296	0.46875	0.26087	0.282051	0.157143	0.181818	0.263158	0.305556	0.171429	0.205882	0.138889	0.285714	0.4375	0.352941	0.387097	0.111111	0.2	0.1	0.357143	0.242424	0.290323	0.314286	0.30303	0.25	0.30303	0.258065	0.242424	0.148936	0.154762	0.183333	0.111111	0.28	0.241379	0.257143	0.358974	0.46875	0.416667	0.869565	0.826087	1	0.466667	0.230769	0.228571	0.102564	0.228571	0.117647	0	0.222222	0.517241	0.375	0.357143	0.448276	0.153846	0.22	0.30303	0.4	0.026549	0.3	0.294118	0.16129	0.390244	0.194444	0.285714	0.147059	0.257143	0.25	0.264706	0.22807	0.295455	0.34375	0.258065	0.405405	0.241379	0.35	0.264706	0.130435	0.311111	0.228571	0.121212	0.177419	0.272727	0.102041	0.08	0.333333	0.1875	0.1875	0.257143	0.317073	0.518519	0.363636	0.243243	0.24	0.309524	0.088235	0.615385	0.295455	0.212766	0.309524	0.058824	0.363636	0.269231	0.137255	0.136364	0.205882	0.222222	0.282609	0.483871	0.454545	0.32	0.30303	0.257143	0.142857	0.081081	0.266667	0.372093	0.378378	0.145833	0.25	0.230769	0.135802	0.117647	0.206897
D00823	0	0.184211	0.4	0.15	0.184211	0.363636	0.177778	0.285714	0.325581	0.28125	0.341463	0.314286	0.387097	0.193548	0.371429	0.2	0.956522	0.388889	0.257143	0.029412	0.285714	0.302326	0.46875	0.142857	0.305556	0.136364	0.340909	0.258065	0.176471	0.25	0.34375	0.371429	0.189189	0.28125	0.03125	0.323529	0.085714	0.142857	0.177778	0.30303	0.25	0.34375	0.21875	0.322581	0.375	0.0625	0.114286	0.241379	0.354839	0.28125	0.176471	0.348837	0.133333	0.15625	0.314286	0.272727	0.25	0.046512	0.193548	0.064516	0.2	0.222222	0.192308	0.269231	0.269231	0.206897	0.366667	0.2	0.352941	0.25	0.258065	0.325581	0.264706	0.212121	0.163265	0.302326	0.035714	0.090909	0.297872	0.432432	0.311111	0.159091	0.357143	0.166667	0.405405	0.25	0.410256	0.27907	0.275862	0.441176	0.22449	0.405405	0.220588	0.138889	0.388889	0.324324	0.228571	0.194444	0.194444	0.205128	0.263158	0.297297	0.25	0.103448	0.225806	0.060606	0.290323	0.264706	0.3125	0.297297	0.323529	0.166667	0.323529	0.322581	0.30303	0.145833	0.151163	0.237288	0.050847	0.214286	0.357143	0.210526	0.447368	0.4	0.514286	0.40625	0.466667	0.466667	1	0.315789	0.25	0.022727	0.323529	0.025641	0	0.210526	0.352941	0.23913	0.290323	0.375	0.119048	0.166667	0.216216	0.342105	0.035088	0.34	0.210526	0.151515	0.311111	0.184211	0.302326	0.138889	0.243243	0.2	0.216216	0.2	0.311111	0.25	0.205882	0.35	0.225806	0.333333	0.285714	0.126761	0.355556	0.184211	0.147059	0.209677	0.2	0.056604	0.076923	0.282051	0.164179	0.164179	0.243243	0.333333	0.433333	0.342857	0.230769	0.306122	0.425	0.054054	0.419355	0.439024	0.18	0.325581	0.085714	0.319149	0.206897	0.132075	0.132353	0.194444	0.192982	0.326087	0.263158	0.470588	0.283019	0.216216	0.179487	0.136364	0.076923	0.25	0.355556	0.325	0.117647	0.2	0.259259	0.146341	0.081081	0.193548
D00831	0.129032	0.195122	0.261905	0.25	0.225	0.225	0.117647	0.324324	0.270833	0.184211	0.282609	0.282051	0.205128	0.205882	0.181818	0.155556	0.25641	0.2	0.2	0.114286	0.26087	0.25	0.307692	0.222222	0.243902	0.2	0.235294	0.264706	0.157895	0.255814	0.305556	0.333333	0.2	0.097561	0	0.225	0.272727	0.130435	0.14	0.146341	0.25641	0.236842	0.162162	0.125	0.230769	0	0.04878	0.111111	0.210526	0.25	0.189189	0.24	0.027027	0.138889	0.190476	0.210526	0.128205	0.042553	0.205882	0.057143	0.214286	0.233333	0.166667	0.233333	0.233333	0.258065	0.184211	0.176471	0.25	0.114286	0.162162	0.270833	0.305556	0.189189	0.150943	0.25	0.068966	0.111111	0.140351	0.1875	0.166667	0.145833	0.173077	0.12766	0.272727	0.181818	0.204082	0.475	0.242424	0.232558	0.254902	0.12	0.101266	0.153846	0.317073	0.177778	0.305556	0.205128	0.27027	0.307692	0.268293	0.209302	0.195122	0.058824	0.166667	0.114286	0.294118	0.146341	0.15	0.209302	0.225	0.352941	0.195122	0.125	0.119048	0.096154	0.131868	0.184615	0.1	0.225806	0.3125	0.219512	0.439024	0.358974	0.425	0.225	0.230769	0.230769	0.315789	1	0.195122	0.088889	0.166667	0.1	0	0.219512	0.219512	0.173077	0.189189	0.2	0.214286	0.218182	0.324324	0.222222	0.016667	0.245614	0.315789	0.135135	0.188679	0.195122	0.111111	0.125	0.136364	0.243243	0.195122	0.169231	0.166667	0.324324	0.184211	0.26087	0.235294	0.276596	0.139535	0.150685	0.3	0.289474	0.04878	0.215385	0.1875	0.071429	0.034483	0.35	0.188406	0.188406	0.190476	0.153846	0.305556	0.307692	0.155556	0.114754	0.355556	0.075	0.230769	0.369565	0.105263	0.244898	0.05	0.157895	0.258065	0.185185	0.157143	0.27027	0.16129	0.160714	0.209302	0.317073	0.142857	0.324324	0.282051	0.173913	0.045455	0.333333	0.27451	0.23913	0.173077	0.243243	0.151515	0.166667	0.047619	0.205882
D00960	0	0.157895	0.170732	0.125	0.128205	0.189189	0.238095	0.157895	0.166667	0.176471	0.2	0.184211	0.2	0.2	0.342857	0.205128	0.257143	0.225	0.194444	0.030303	0.204545	0.170213	0.179487	0.114286	0.179487	0.225	0.208333	0.1875	0.258065	0.195122	0.166667	0.236842	0.102564	0.176471	0.103448	0.294118	0.121212	0.175	0.238095	0.272727	0.257143	0.166667	0.151515	0.212121	0.30303	0.1	0.117647	0.166667	0.171429	0.25	0.181818	0.212766	0.137931	0.241379	0.363636	0.171429	0.147059	0.128205	0.16129	0.066667	0.035714	0.032258	0.071429	0.032258	0.032258	0.096774	0.333333	0.296296	0.216216	0.172414	0.225806	0.142857	0.235294	0.147059	0.166667	0.222222	0.017857	0.129032	0.2	0.268293	0.26087	0.190476	0.302326	0.230769	0.214286	0.172414	0.227273	0.125	0.241379	0.2	0.156863	0.243902	0.15493	0.081081	0.195122	0.170732	0.135135	0.166667	0.105263	0.15	0.236842	0.146341	0.257143	0.107143	0.15625	0.030303	0.114286	0.235294	0.205882	0.236842	0.157895	0.171429	0.157895	0.212121	0.235294	0.112245	0.139535	0.16129	0.070175	0.178571	0.193548	0.153846	0.173913	0.230769	0.209302	0.257143	0.228571	0.228571	0.25	0.195122	1	0.047619	0.419355	0.054054	0	0.184211	0.285714	0.244444	0.21875	0.194444	0.095238	0.127273	0.189189	0.162791	0.044643	0.157895	0.184211	0.233333	0.183673	0.1	0.25	0.212121	0.216216	0.108108	0.222222	0.109375	0.288889	0.157895	0.25	0.177778	0.193548	0.195652	0.222222	0.128571	0.153846	0.128205	0.151515	0.15625	0.126984	0.018519	0.1	0.166667	0.132353	0.132353	0.125	0.309524	0.2	0.179487	0.236842	0.211538	0.217391	0.055556	0.228571	0.16	0.137255	0.142857	0.088235	0.173077	0.172414	0.092593	0.134328	0.166667	0.175439	0.22449	0.175	0.225	0.155172	0.189189	0.153846	0.065217	0.138889	0.147059	0.22449	0.181818	0.098039	0.108108	0.269231	0.120482	0.083333	0.2
D00963	0.111111	0.222222	0.090909	0.216216	0.128205	0.073171	0.083333	0.128205	0.098039	0.052632	0.148936	0.153846	0.135135	0.028571	0.044444	0.093023	0.023256	0.139535	0	0.133333	0.104167	0.1	0.095238	0.026316	0.045455	0.088889	0.16	0	0.054054	0.166667	0.105263	0.146341	0.131579	0.052632	0.185185	0.1	0.121212	0.093023	0.083333	0.05	0.157895	0.076923	0.1875	0.052632	0.04878	0.178571	0.1875	0	0.108108	0.052632	0	0.117647	0.064516	0.125	0.046512	0.078947	0	0.157895	0	0.28	0	0	0.034483	0	0	0	0.052632	0.060606	0.071429	0.030303	0.055556	0.098039	0.166667	0.21875	0.217391	0.122449	0.163265	0.206897	0.071429	0.106383	0.074074	0.086957	0.037037	0.090909	0.108696	0	0.038462	0.102041	0.058824	0.021277	0.134615	0.040816	0.025	0	0.020833	0	0.02439	0.05	0.02439	0.179487	0.146341	0.068182	0.128205	0.033333	0.15625	0.172414	0.21875	0.05	0.051282	0.044444	0.128205	0.171429	0.128205	0.052632	0.05	0.068627	0.065217	0.125	0.244898	0	0	0.216216	0.08	0.142857	0.106383	0.128205	0.075	0.102564	0.022727	0.088889	0.047619	1	0	0.344828	0	0.153846	0.046512	0.076923	0.054054	0.131579	0.15	0.215686	0.157895	0.086957	0.044643	0.081967	0.153846	0.121212	0.035714	0.157895	0.037736	0.111111	0.046512	0.078947	0.073171	0.109375	0.035714	0.157895	0.052632	0.104167	0.057143	0.145833	0.047619	0.161765	0.071429	0.257143	0.055556	0.121212	0.183333	0.1	0.145833	0.166667	0.149254	0.149254	0.125	0.037736	0.105263	0.15	0.093023	0.125	0.037037	0.1875	0.131579	0.074074	0.074074	0.191489	0.193548	0.033898	0.133333	0.113208	0.169231	0.272727	0.135593	0.090909	0.093023	0.139535	0.030769	0.157895	0.184211	0.195122	0.205882	0.147059	0.090909	0.106383	0.076923	0.171429	0.064516	0.107143	0.258065	0.058824
D00964	0	0.128205	0.333333	0.097561	0.157895	0.333333	0.155556	0.257143	0.333333	0.25	0.227273	0.25	0.3125	0.2	0.27027	0.093023	0.333333	0.225	0.194444	0	0.232558	0.25	0.277778	0.114286	0.243243	0.139535	0.348837	0.225806	0.114286	0.225	0.3125	0.236842	0.162162	0.176471	0	0.257143	0.088235	0.093023	0.106383	0.2	0.222222	0.3125	0.151515	0.176471	0.264706	0	0.027027	0.166667	0.322581	0.176471	0.181818	0.325581	0	0.16129	0.363636	0.242424	0.181818	0	0.16129	0	0.035714	0.032258	0.034483	0.032258	0.032258	0.030303	0.333333	0.166667	0.323529	0.214286	0.151515	0.365854	0.235294	0.181818	0.12	0.195652	0	0	0.176471	0.238095	0.183673	0.111111	0.244444	0.090909	0.275	0.172414	0.173913	0.102041	0.16129	0.263158	0.156863	0.307692	0.171429	0.081081	0.225	0.263158	0.105263	0.105263	0.135135	0.15	0.205128	0.27027	0.222222	0.033333	0.15625	0.030303	0.114286	0.105263	0.138889	0.146341	0.157895	0.108108	0.157895	0.176471	0.166667	0.112245	0.113636	0.220339	0	0.222222	0.193548	0.125	0.2	0.230769	0.209302	0.222222	0.228571	0.228571	0.323529	0.166667	0.419355	0	1	0	0	0.153846	0.25	0.191489	0.147059	0.30303	0.095238	0.107143	0.1	0.351351	0	0.157895	0.097561	0.15625	0.208333	0.157895	0.222222	0.111111	0.125	0.171429	0.257143	0.183333	0.208333	0.157895	0.111111	0.204545	0.15625	0.222222	0.128205	0.112676	0.176471	0.1	0	0.213115	0.145161	0	0.018519	0.195122	0.184615	0.184615	0.25	0.25	0.272727	0.314286	0.27027	0.211538	0.217391	0	0.228571	0.348837	0.074074	0.191489	0.027778	0.244898	0.133333	0.092593	0.117647	0.135135	0.175439	0.2	0.205128	0.25641	0.288462	0.1	0.153846	0	0.051282	0.181818	0.2	0.209302	0.098039	0.138889	0.178571	0.107143	0.026316	0.16129
D01071	0.136364	0.181818	0.075	0.176471	0.147059	0.083333	0.119048	0.114286	0.085106	0.060606	0.113636	0.176471	0.15625	0.033333	0.05	0.105263	0.026316	0.128205	0	0.16	0.116279	0.111111	0.108108	0.030303	0.078947	0.1	0.104167	0	0.0625	0.157895	0.088235	0.166667	0.1875	0.060606	0.285714	0.114286	0.142857	0.105263	0.093023	0.057143	0.181818	0.121212	0.269231	0.060606	0.055556	0.272727	0.375	0	0.090909	0.060606	0	0.106383	0.076923	0.148148	0.052632	0.090909	0	0.114286	0	0.421053	0	0	0.041667	0	0	0	0.060606	0.071429	0.081081	0.035714	0.064516	0.085106	0.121212	0.259259	0.186047	0.136364	0.106383	0.25	0.078431	0.093023	0.081633	0.097561	0.040816	0.102564	0.15	0	0.042553	0.113636	0.068966	0.02381	0.08	0.045455	0.026667	0	0.023256	0	0.027778	0.088235	0.027778	0.171429	0.166667	0.105263	0.147059	0.04	0.28	0.208333	0.214286	0.057143	0.058824	0.05	0.147059	0.2	0.114286	0.060606	0.057143	0.050505	0.056818	0.080645	0.142857	0	0	0.142857	0.088889	0.162162	0.119048	0.147059	0.117647	0.117647	0.025641	0.1	0.054054	0.344828	0	1	0	0.142857	0.052632	0.085106	0.0625	0.1875	0.108108	0.163265	0.181818	0.071429	0.018182	0.089286	0.176471	0.142857	0.039216	0.147059	0.041667	0.129032	0.052632	0.125	0.083333	0.081967	0.039216	0.147059	0.060606	0.116279	0.066667	0.111111	0.054054	0.088235	0.078431	0.181818	0.064516	0.095238	0.118644	0.111111	0.219512	0.1	0.074627	0.074627	0.176471	0.041667	0.088235	0.078947	0.105263	0.09434	0.040816	0.064516	0.085714	0.06	0.081633	0.214286	0.391304	0.037037	0.16	0.102041	0.092308	0.233333	0.127273	0.078431	0.076923	0.157895	0.033333	0.181818	0.176471	0.128205	0.384615	0.172414	0.078431	0.119048	0.085106	0.16129	0.076923	0.113924	0.259259	0.068966
D01108	0	0	0	0.028571	0.09375	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0.096774	0	0.073171	0.069767	0	0.111111	0.088235	0	0	0	0	0	0	0	0.096774	0.107143	0	0	0.037037	0.027027	0.02381	0.1	0	0	0	0	0	0	0	0	0	0	0.111111	0	0	0	0	0	0	0.09375	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068182	0	0.066667	0	0.0625	0	0.020833	0.025	0	0.026316	0.02439	0	0	0	0	0	0	0.076923	0.042857	0.068966	0.081081	0.083333	0.1	0.1	0.1	0	0.055556	0.055556	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.088235	0	0	0	0.028571	0	0.028571	0.037037	0	0.09375	0.121951	0.068966	0	0.103448	0	0.087719	0	0	0	0	0	0.022222	0	0.014493	0	0	0	0.083333	0.050847	0.069767	0.069767	0.052632	0.079365	0.079365	0.028571	0	0	0	0.085714	0.018868	0	0.035714	0	0	0	0	0	0	0	0	0.098361	0	0.054545	0	0	0	0	0.029412	0	0	0	0	0	0	0.044444	0	0	0.02439	0	0
D01111	0.24	0.40625	0.25641	0.243243	0.451613	0.216216	0.104167	0.216216	0.23913	0.205882	0.341463	0.243243	0.228571	0.15625	0.333333	0.170732	0.216216	0.190476	0.222222	0.296296	0.384615	0.365854	0.175	0.111111	0.27027	0.190476	0.229167	0.114286	0.290323	0.190476	0.194444	0.297297	0.419355	0.322581	0.064516	0.285714	0.1875	0.2	0.204545	0.228571	0.285714	0.194444	0.258065	0.322581	0.222222	0.096774	0.114286	0.384615	0.166667	0.28125	0.081081	0.288889	0.096774	0.121212	0.210526	0.235294	0.212121	0.153846	0.15625	0.1	0.034483	0.064516	0.068966	0.064516	0.064516	0.060606	0.242424	0.285714	0.179487	0.206897	0.344828	0.212766	0.30303	0.25	0.357143	0.473684	0.115385	0.241379	0.173077	0.177778	0.204082	0.214286	0.163265	0.195122	0.333333	0.166667	0.195652	0.341463	0.233333	0.25641	0.304348	0.209302	0.152778	0.108108	0.162791	0.166667	0.102564	0.131579	0.131579	0.46875	0.263158	0.2	0.184211	0.032258	0.225806	0.206897	0.290323	0.228571	0.166667	0.263158	0.363636	0.448276	0.25	0.205882	0.228571	0.111111	0.11236	0.177419	0.148148	0.133333	0.117647	0.277778	0.170213	0.289474	0.204545	0.25	0.222222	0.222222	0.210526	0.219512	0.184211	0.153846	0.153846	0.142857	0	1	0.210526	0.163265	0.333333	0.222222	0.175	0.211538	0.40625	0.243902	0.053571	0.218182	0.393939	0.117647	0.134615	0.451613	0.217391	0.171429	0.15	0.354839	0.285714	0.309091	0.156863	0.323529	0.28125	0.255814	0.310345	0.333333	0.153846	0.142857	0.22	0.25	0.083333	0.171875	0.16129	0.12	0.076923	0.25	0.181818	0.181818	0.15	0.166667	0.264706	0.236842	0.230769	0.306122	0.14	0.21875	0.257143	0.18	0.229167	0.1875	0.085714	0.24	0.346154	0.276596	0.149254	0.30303	0.172414	0.244898	0.297297	0.428571	0.172414	0.40625	0.483871	0.219512	0.076923	0.37931	0.196078	0.261905	0.295455	0.3125	0.36	0.146341	0.081081	0.321429
